standras_t,X,Y,SDI260_FL18,SDI260_FL19,SDI260_FL20,SDI260_FL21,SDI260_FL22,SDI260_FL23,SDI260_FL24,SDI260_FL25,SDI260_FL26,SDI260_FL27,SDI260_FL28,SDI260_FL29,SDI260_FL30,SDI260_FL31,SDI260_FL32,SDI260_FL33,SDI260_FL34,SDI260_FL35,SDI260_FL36,SDI260_FL37,SDI260_FL38,SDI260_FL39,SDI260_FL40,SDI260_FL41,SDI260_FL42,SDI260_FL43,SDI260_FL44,SDI260_FL45,SDI260_FL46,SDI260_FL47,SDI260_FL48,SDI260_FL49,SDI260_FL50,Pri_FL18,Pri_FL19,Pri_FL20,Pri_FL21,Pri_FL22,Pri_FL23,Pri_FL24,Pri_FL25,Pri_FL26,Pri_FL27,Pri_FL28,Pri_FL29,Pri_FL30,Pri_FL31,Pri_FL32,Pri_FL33,Pri_FL34,Pri_FL35,Pri_FL36,Pri_FL37,Pri_FL38,Pri_FL39,Pri_FL40,Pri_FL41,Pri_FL42,Pri_FL43,Pri_FL44,Pri_FL45,Pri_FL46,Pri_FL47,Pri_FL48,Pri_FL49,Pri_FL50,Average_SDI260,Average_Pri
152,76869.52722220000,-108921.00000000000,3.46153807640,3.22222208977,4.25000000000,1.25000000000,3.53333377838,3.93333387375,3.71428608894,4.17647027969,5.00000000000,5.28571414948,5.59999990463,4.57142972946,4.53846216202,4.66666603088,5.00000476837,4.66666603088,4.46666574478,4.63635873795,4.42857217789,5.19999980927,3.40000009537,4.14285802841,3.85714411736,3.90909004211,4.00000000000,3.57142806053,3.80000019073,3.59999990463,3.00000000000,3.00000000000,5.23529911041,3.36363601685,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.16666603088,4.27272796631,3.46153807640,3.18181800842,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.40000009537,3.80000019073,4.28571414948,3.72727179527,3.54545402527,4.27272796631,3.80000019073,4.27272796631,5.00000000000,5.00000000000,4.00000000000,5.00000000000,4.20000028610,4.20000028610,3.50000000000,4.25000000000,3.57142806053,4.04488421209,3.26994166952
21,70599.52722220000,-96081.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,5.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.93548417091,3.00000000000,3.00000000000,3.00000000000,5.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,5.93333387375,6.27999973297,5.40000009537,6.06666803360,6.33333396912,6.16666603088,5.00000000000,5.92307567596,6.11999988556,3.00000000000,3.00000000000,2.71428585052,3.00000000000,3.00000000000,3.00000000000,3.11925709609,3.78598070145
33,70329.52722220000,-97641.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.96969696970
144,76899.52722220000,-105021.00000000000,5.00000000000,4.33333396912,4.44444894791,3.53333377838,3.33333396912,3.66666579247,3.72727179527,3.50000000000,3.75000000000,3.28571391106,3.57142806053,1.80000007153,2.33333396912,1.88888800144,1.72727191448,1.57142806053,1.88888800144,2.14285802841,1.50000000000,2.09090995789,4.52380990982,1.60000002384,2.33333396912,2.20000004768,2.00000000000,1.92307591438,1.85714197159,2.33333396912,3.00000000000,5.74193429947,4.33333396912,2.00000000000,4.24324417114,3.72727179527,3.14285802841,3.44444394112,4.20000028610,3.26666593552,3.70588207245,3.21052598953,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.61538410187,3.72727179527,5.15384101868,4.15789413452,4.68421220779,3.90908980370,3.83333420753,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.09999990463,3.88888788223,2.94479746891,3.41719888196
56,69189.52722220000,-101181.00000000000,3.66666579247,3.38095188141,3.11428618431,3.35714197159,3.58823585510,3.72727179527,3.16666603088,3.75000000000,3.48275780678,3.45454597473,3.75000000000,3.19999980927,3.14285802841,3.08695602417,3.33333396912,3.25806403160,3.41666603088,3.38461589813,3.19999980927,3.08333396912,3.19999980927,3.00000000000,3.19999980927,3.17391395569,3.00000000000,3.25000000000,3.25000000000,3.06896591187,3.08333396912,3.25000000000,3.00000000000,3.09090995789,3.08333396912,4.00000000000,4.00000000000,3.00000000000,3.40000009537,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.36363601685,3.12500000000,3.00000000000,3.28571391106,3.50000000000,3.00000000000,3.19999980927,3.28571391106,3.00000000000,3.47058796883,3.36363601685,3.27863055287,3.15134205240
47,67209.52722220000,-96591.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,4.86666584015,4.69230794907,5.71428632736,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.81818199158,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,4.66666603088,3.00000000000,5.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,4.17647027969,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.76034673055,2.54070110032
54,70329.52722220000,-95301.00000000000,3.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.28571391106,3.00000000000,3.23077011108,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,3.38095211983,3.64285802841,4.04347801208,3.57142806053,3.89655208588,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.89443890976,2.92531116081
29,69279.52722220000,-97251.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,6.09090995789,3.00000000000,3.00000000000,5.11111211777,5.50000000000,6.55555629730,5.80000019073,5.14285755157,5.62500000000,5.75000000000,5.28571224213,5.55555582047,5.09090995789,3.00000000000,3.00000000000,4.00000000000,3.93333387375,3.66666579247,4.09090995789,4.00000000000,3.33333396912,5.93333387375,5.90000009537,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.66666579247,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.66666579247,3.00000000000,3.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.19288459691,2.97979792682
7,75039.52722220000,-101511.00000000000,3.45454597473,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.28571391106,3.21052598953,3.66666579247,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.28571391106,3.44444394112,3.31578993797,3.63999986649,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.21052598953,3.22222208977,3.25000000000,3.11111211777,3.28571391106,3.30769181252,3.50000000000,3.30769181252,3.44444394112,3.75000000000,3.30769181252,3.46153807640,3.18181800842,3.66666579247,3.46153807640,3.00000000000,3.42857193947,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.13281737674,3.08538337187
144,77049.52722220000,-105351.00000000000,4.09090995789,4.10344791412,3.47619009018,3.62500000000,3.59999990463,3.72727179527,3.71428608894,4.16666603088,3.73684191704,3.47058796883,4.23077011108,1.00000000000,1.00000000000,1.15384602547,1.00000000000,1.33333396912,1.00000000000,1.00000000000,1.00000000000,1.00000000000,4.36000013351,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,4.74358987808,3.77777814865,1.00000000000,4.03448200226,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.09523797035,4.66666603088,4.21739196777,4.40000009537,3.59999990463,3.18181800842,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.27272796631,3.52631592751,2.34378793745,3.18061084458
147,75519.52722220000,-105651.00000000000,3.00000000000,3.06250000000,3.00000000000,3.00000000000,1.14285802841,2.33333396912,1.22222197056,1.75000000000,4.23077011108,4.00000000000,5.48000001907,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.08695602417,3.07142806053,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.85714197159,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.47618997097,1.11111199856,1.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.43143061074,2.10870612029
21,70359.52722220000,-96531.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.85714197159,3.25000000000,3.19999980927,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.45454597473,3.46153807640,4.27272796631,3.76922988892,3.00000000000,3.00000000000,5.86567211151,3.00000000000,3.00000000000,3.59999990463,3.76922988892,3.52631592751,3.58333420753,3.00000000000,3.00000000000,3.00000000000,5.59999990463,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.42857193947,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.40000009537,3.00000000000,3.16666603088,5.70967769623,6.07692384720,5.33333396912,5.55172395706,5.85714197159,5.54545402527,5.00000000000,5.57142829895,5.85714197159,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.36999198885,3.74236556978
72,69429.52722220000,-100071.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.88235187531,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.54545454545,2.02673793562
91,74199.52722220000,-106131.00000000000,3.00000000000,1.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.60000014305,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.75000000000,3.00000000000,3.00000000000,3.00000000000,5.00000000000,2.74545454979,2.75000000000
148,76569.52722220000,-106791.00000000000,3.66666579247,3.14814805984,3.09302401543,3.00000000000,3.00000000000,3.35294198990,3.25000000000,3.58064579964,3.28571391106,3.59999990463,3.40000009537,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.39999997616,1.80000007153,1.39999997616,3.47058796883,3.14285802841,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.10526394844,3.09999990463,3.21621608734,3.12244796753,3.00000000000,3.04877996445,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00555434733,2.15151515152
30,69939.52722220000,-97461.00000000000,3.00000000000,3.00000000000,3.57142806053,3.36363601685,3.57142806053,4.07692384720,3.47058796883,3.62500000000,4.46666622162,4.15789413452,5.35714387894,4.40000009537,4.36842203140,4.20000028610,4.38461589813,4.05263185501,4.41176414490,4.33333396912,4.50000000000,4.38461589813,5.35294246674,3.58823585510,3.85714197159,3.66666579247,4.05263185501,3.83333420753,4.33333396912,3.37500000000,3.57142806053,4.62500000000,5.39999485016,4.00000000000,3.76922988892,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.11111211777,3.36363601685,3.75000000000,3.28571391106,3.50000000000,3.00000000000,3.00000000000,3.08695602417,3.09090995789,3.16000008583,5.30000019073,5.37036991119,4.99999523163,4.68750000000,5.08333396912,5.23999977112,5.07407379150,5.27272605896,5.19047594070,3.00000000000,3.75862002373,4.26315784454,4.21212196350,4.86666584015,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.06427367528,3.80810208032
46,66909.52722220000,-96021.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.37500000000,3.14285802841,3.90908980370,3.80000019073,4.00000000000,4.53846216202,3.42857193947,3.72727179527,4.00000000000,4.00000000000,3.33333396912,3.92307591438,3.00000000000,3.00000000000,6.54545402527,6.33333396912,3.00000000000,3.00000000000,4.36363601685,4.43750000000,4.42857217789,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.11111211777,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.61538410187,3.66666579247,3.75000000000,5.71428632736,6.87500000000,6.40000009537,6.66666603088,6.36842203140,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.64840218515,3.57746740543
108,73659.52722220000,-98841.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.13333392143,3.18181800842,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00955005848,3.00000000000
148,76689.52722220000,-106791.00000000000,3.81250000000,3.00000000000,3.14634203911,3.00000000000,3.00000000000,3.64705801010,4.13333415985,3.50000000000,3.57142806053,3.43750000000,3.25000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.00000000000,1.50000000000,2.11111211777,3.54545402527,3.30769181252,3.21052598953,3.09999990463,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.17391395569,3.00000000000,3.08695602417,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.71428585052,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.07678230604,2.14285714699
71,66099.52722220000,-102531.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.63636398315,2.75000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.77777814865,2.86666584015,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.37500000000,2.81818199158,2.83333396912,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.44444406033,1.39999997616,1.80000007153,1.28571403027,1.66666591167,1.66666591167,1.00000000000,2.00000000000,2.00000000000,2.00000000000,1.00000000000,1.00000000000,3.00000000000,1.80000007153,2.00000000000,2.97143405857,2.39586333434
7,75039.52722220000,-102081.00000000000,4.30769205093,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.17647027969,4.14285802841,4.28571414948,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.40740776062,4.29411792755,4.18181800842,4.29999971390,3.00000000000,3.00000000000,3.00000000000,4.18181800842,4.27272796631,4.11111211777,4.52941226959,4.14285802841,4.00000000000,4.29411792755,4.04762029648,4.43750000000,3.25000000000,3.33333396912,3.23529386520,3.25000000000,3.18181800842,3.31578993797,3.12500000000,3.66666579247,3.66666579247,3.75000000000,3.54545402527,3.37500000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.63979528889,3.14227337548
152,76929.52722220000,-108981.00000000000,3.59999990463,3.66666579247,4.62500000000,1.00000000000,4.33333396912,4.99999475479,5.00000476837,5.41177320480,5.57142829895,5.57142829895,6.90000009537,5.28571414948,6.33333492279,5.66666603088,7.16667366028,6.50000095367,6.66666603088,6.27272605896,6.57142162323,7.00000000000,3.40000009537,5.71428489685,5.64285898209,5.80000019073,5.50000000000,5.28571414948,6.40000009537,5.40000009537,3.22222208977,3.50000000000,6.00000810623,3.19999980927,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.33333396912,4.45454597473,3.46153807640,3.72727179527,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.50000000000,4.59999990463,4.42857217789,4.20000028610,3.75000000000,4.81818199158,4.50000000000,4.45454597473,5.00000000000,5.00000000000,4.00000286102,5.00000000000,4.50000000000,4.40000009537,4.14285802841,4.71428585052,4.71428585052,5.15781578873,3.47574008595
131,74559.52722220000,-114021.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.57575757576,1.96969696970
50,67479.52722220000,-102471.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.88888788223,1.00000000000,1.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,5.00000000000,5.00000000000,5.00000000000,5.00000000000,5.07407426834,5.52173995972,5.35294246674,3.00000000000,2.69360266310,3.45299262712
139,74019.52722220000,-114051.00000000000,3.00000000000,3.00000000000,3.00000000000,3.36363601685,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.93750000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.77777814865,3.00000000000,2.37276169748,2.99326600450
70,62889.52722220000,-102681.00000000000,3.00000000000,3.00000000000,4.02702808380,4.35483789444,4.77777814865,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,6.18181800842,3.00000000000,3.00000000000,2.87500000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,4.87500000000,4.71428585052,3.00000000000,3.00000000000,4.15789413452,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.36253460971,3.00000000000
44,68979.52722220000,-101991.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,2.71428585052,3.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,1.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,3.00000000000,2.87878787879,2.44588745002
